Date,Volume,Return,volume_ch,hilo,intraday,2dvar,5dvar,20dvar,60dvar,next_2d_var,vol_next
2018-09-18,3074610000,0.005369014724770915,0.04303267565880531,0.007175399676839556,0.004694323615040741,0.007734854939027113,0.0045117669630461155,0.003821406517472687,0.005072689201289517,0.002910269219323349,False
2018-09-19,3280020000,0.001253272524646798,0.06680847326978046,0.0029409670020918988,0.00046440960382843066,0.002910269219323349,0.004490481601835138,0.00381180857981924,0.004695653503016096,0.004657938241147114,True
2018-09-20,3337730000,0.007840591957973375,0.01759440491216524,0.005161459827870862,0.0037743284740323624,0.004657938241147114,0.005151621098573608,0.004110484901868702,0.004772984375921414,0.005804727903736554,True
2018-09-21,5607610000,-0.000368532969376445,0.6800669916380295,0.0047144810053434405,-0.002414255157335732,0.005804727903736554,0.005208062737097849,0.0040719991449821484,0.00460047295767868,0.0022253745697734706,False
2018-09-24,3372210000,-0.0035156878673103797,-0.3986368524201933,0.003831642346711517,-0.0008419247301620914,0.0022253745697734706,0.004527310695444236,0.004031675508211249,0.004599113955127919,0.0015631245633227458,False
2018-09-25,3285480000,-0.001305095910180687,-0.025719038849893683,0.0035178639435684556,-0.0021185731154274023,0.0015631245633227458,0.004306844225560014,0.003711011671851519,0.0046102702620515875,0.0014030287175938465,False
2018-09-26,3388620000,-0.003289278151000996,0.03139267321669892,0.00959944363671994,-0.0037744547701695774,0.0014030287175938465,0.00464790212140025,0.0037983763739539884,0.004639066831923457,0.004279809851321073,True
2018-09-27,3060850000,0.0027632869851152986,-0.09672669110139231,0.006169915778391655,0.0008071361870758409,0.004279809851321073,0.002555450541190618,0.003625343874466337,0.004575853147459258,0.0019587969881061595,False
2018-09-28,3432300000,-6.870281400117584e-06,0.12135517911691207,0.004481523301805623,0.0013573574707603786,0.0019587969881061595,0.0025877686331130636,0.003472175410909792,0.004473139233151408,0.0025795082835206227,True
2018-10-01,3364190000,0.0036411053174085772,-0.01984383649447896,0.006562967184574164,-0.000580923619102669,0.0025795082835206227,0.002862071263598692,0.0035548241812567534,0.004379646844435812,0.0028551525365378577,True
2018-10-02,3401880000,-0.00039669012240728385,0.011203291133972781,0.004127535912569424,-0.0001265876577731806,0.0028551525365378577,0.0027567942958195792,0.0035275528545344547,0.0042597769992648886,0.0007836226832586602,False
2018-10-03,3598710000,0.0007115197040405974,0.05785918374545829,0.006332666745079152,-0.0021079756469376543,0.0007836226832586602,0.0017710124667814921,0.003442703159787802,0.004245548202383728,0.006279816923234186,True
2018-10-04,3496860000,-0.008169482558017305,-0.028301808147919716,0.012434501640090856,-0.006076691867876072,0.006279816923234186,0.00439031258064678,0.0038618292416618414,0.004281453604700077,0.0018678252581718748,False
2018-10-05,3328980000,-0.005527978745767492,-0.048008785024278966,0.014062661303512858,-0.0058465932500439965,0.0018678252581718748,0.0048021036592169756,0.00404722754412702,0.004226231805861797,0.003629481785609925,True
2018-10-08,3330320000,-0.0003951163801717561,0.0004025256985622505,0.009562930544950277,0.0023978561232940176,0.003629481785609925,0.003877933277582454,0.004030506644741714,0.0042272159554229225,0.0007232198807020223,False
2018-10-09,3520500000,-0.0014179037440387177,0.05710562348362913,0.0071531407477158915,-0.0007527890596986664,0.0007232198807020223,0.003747331348055183,0.003951917026375317,0.004229896860072241,0.022235909770535994,True
2018-10-10,4501250000,-0.03286422891323515,0.27858258770061073,0.03201593960712357,-0.030696952924006204,0.022235909770535994,0.013336984143750204,0.008313848495513325,0.006013208200163449,0.008691205790449153,False
2018-10-11,4890630000,-0.02057300781100635,0.0865048597611775,0.03122286310981015,-0.017465707057410795,0.008691205790449153,0.014117653178369063,0.009127533769456752,0.006558318347985511,0.024592612247487405,True
2018-10-12,3966040000,0.01420619796357303,-0.18905335304449533,0.016974207163915622,-0.0012308632800813735,0.024592612247487405,0.01850922653074429,0.009896037358892756,0.006810569061157803,0.014220749647072269,False
2018-10-15,3300140000,-0.005904979054428994,-0.1679004750330304,0.009807081303439658,-0.004718104453597993,0.014220749647072269,0.01808692869994267,0.009902005628578339,0.006849742991784403,0.01937513542174211,True
2018-10-16,3428340000,0.02149560023181407,0.03884683680086298,0.016823839763670634,0.01549298792607412,0.01937513542174211,0.022859779041420565,0.011146164134167988,0.007400859873334645,0.015378343957973375,False
2018-10-17,3321710000,-0.00025266236039023227,-0.031102516086502496,0.012628425828839163,-0.0008749110202275201,0.015378343957973375,0.01662800238628133,0.01113101380695247,0.0073747437206610165,0.009997966714366804,False
2018-10-18,3616440000,-0.014391922484002562,0.08872839591656101,0.018459813244603662,-0.011855806923625978,0.009997966714366804,0.01466303939977769,0.011241204735879907,0.007503744269764703,0.009921240298881199,False
2018-10-19,3566490000,-0.00036116989776224795,-0.013811925540033854,0.013585627394525623,-0.0028389223643476846,0.009921240298881199,0.01326822245026387,0.011241287923257215,0.007495968616730923,0.0027848392782110626,False
2018-10-22,3307140000,-0.004299527374037715,-0.07271855521815562,0.010810328134343461,-0.006510616085469323,0.0027848392782110626,0.013104474245705999,0.011245361881343969,0.007470018852969438,0.0008572275576354597,False
2018-10-23,4348580000,-0.005511830212086011,0.31490653555640225,0.023095587687771868,0.007225172743582364,0.0008572275576354597,0.005766500451162488,0.01125493410846011,0.007467111541130729,0.017926997853164917,True
2018-10-24,4709310000,-0.030864433708665207,0.08295351586034982,0.034202096866621234,-0.02986628857675666,0.017926997853164917,0.012188776840175103,0.012862876291016186,0.008409558467767574,0.034994342305203846,True
2018-10-25,4634770000,0.01862503978568064,-0.015828221119442154,0.020563400050385594,0.011473481555209109,0.034994342305203846,0.01766382732144453,0.013784179812459255,0.008780634173409385,0.025422117848280773,False
2018-10-26,4803150000,-0.017327264059605163,0.03632974236046227,0.024435336185890222,-0.0034372739319947776,0.025422117848280773,0.01829262174257053,0.014086478376775582,0.009009706366900065,0.007613888682862489,False
2018-10-29,4673700000,-0.006559599421901985,-0.026951063364666905,0.03968061080392693,-0.015432465477189239,0.007613888682862489,0.018209901178724043,0.013961111296129276,0.009007192744537611,0.015716423697459864,True
2018-10-30,5106380000,0.015666780123047674,0.0925776151657145,0.019006975315286168,0.01588604150455586,0.015716423697459864,0.021239690186298708,0.01468262351359772,0.00924754434527489,0.003405036152353488,False
